FIPS_Code,County,State,Year,variable,value
34003,Bergen County, New Jersey,2011,oneRace,885094
34007,Camden County, New Jersey,2011,oneRace,490315
34013,Essex County, New Jersey,2011,oneRace,741542
34017,Hudson County, New Jersey,2011,oneRace,615350
34023,Middlesex County, New Jersey,2011,oneRace,771865
34029,Ocean County, New Jersey,2011,oneRace,560454
34031,Passaic County, New Jersey,2011,oneRace,472047
34039,Union County, New Jersey,2011,oneRace,523983
35001,Bernalillo County, New Mexico,2011,oneRace,635682
36005,Bronx County, New York,2011,oneRace,1308683
36029,Erie County, New York,2011,oneRace,870533
36047,Kings County, New York,2011,oneRace,2464016
36055,Monroe County, New York,2011,oneRace,700222
36059,Nassau County, New York,2011,oneRace,1293880
36061,New York County, New York,2011,oneRace,1491967
36081,Queens County, New York,2011,oneRace,2142137
36103,Suffolk County, New York,2011,oneRace,1442738
36119,Westchester County, New York,2011,oneRace,899238
37119,Mecklenburg County, North Carolina,2011,oneRace,905861
37183,Wake County, North Carolina,2011,oneRace,891392
39035,Cuyahoga County, Ohio,2011,oneRace,1215933
39049,Franklin County, Ohio,2011,oneRace,1115997
39061,Hamilton County, Ohio,2011,oneRace,766436
39113,Montgomery County, Ohio,2011,oneRace,505777
39153,Summit County, Ohio,2011,oneRace,517203
40109,Oklahoma County, Oklahoma,2011,oneRace,672273
40143,Tulsa County, Oklahoma,2011,oneRace,559191
41051,Multnomah County, Oregon,2011,oneRace,706418
41067,Washington County, Oregon,2011,oneRace,517151
42003,Allegheny County, Pennsylvania,2011,oneRace,1172056
42045,Delaware County, Pennsylvania,2011,oneRace,528207
42071,Lancaster County, Pennsylvania,2011,oneRace,497246
42091,Montgomery County, Pennsylvania,2011,oneRace,769112
42101,Philadelphia County, Pennsylvania,2011,oneRace,1455603
44007,Providence County, Rhode Island,2011,oneRace,581746
47037,Davidson County, Tennessee,2011,oneRace,598566
47157,Shelby County, Tennessee,2011,oneRace,902599
48029,Bexar County, Texas,2011,oneRace,1661891
48085,Collin County, Texas,2011,oneRace,783776
48113,Dallas County, Texas,2011,oneRace,2324899
48121,Denton County, Texas,2011,oneRace,654184
48141,El Paso County, Texas,2011,oneRace,786350
48157,Fort Bend County, Texas,2011,oneRace,587478
48201,Harris County, Texas,2011,oneRace,4046976
48215,Hidalgo County, Texas,2011,oneRace,784206
48439,Tarrant County, Texas,2011,oneRace,1778801
48453,Travis County, Texas,2011,oneRace,1015179
49035,Salt Lake County, Utah,2011,oneRace,1004995
49049,Utah County, Utah,2011,oneRace,507625
51059,Fairfax County, Virginia,2011,oneRace,1036956
53033,King County, Washington,2011,oneRace,1847365
53053,Pierce County, Washington,2011,oneRace,733569
53061,Snohomish County, Washington,2011,oneRace,677906
55079,Milwaukee County, Wisconsin,2011,oneRace,900910
1073,Jefferson County, Alabama,2012,oneRace,640377
4013,Maricopa County, Arizona,2012,oneRace,3782798
4019,Pima County, Arizona,2012,oneRace,933964
6001,Alameda County, California,2012,oneRace,1428237
6013,Contra Costa County, California,2012,oneRace,1008867
6019,Fresno County, California,2012,oneRace,893248
6029,Kern County, California,2012,oneRace,798942
6037,Los Angeles County, California,2012,oneRace,9422290
6059,Orange County, California,2012,oneRace,2938963
6065,Riverside County, California,2012,oneRace,2143082
6067,Sacramento County, California,2012,oneRace,1339702
6071,San Bernardino County, California,2012,oneRace,1952505
6073,San Diego County, California,2012,oneRace,2957814
6075,San Francisco County, California,2012,oneRace,773675
6077,San Joaquin County, California,2012,oneRace,634022
6081,San Mateo County, California,2012,oneRace,703166
6085,Santa Clara County, California,2012,oneRace,1735531
6099,Stanislaus County, California,2012,oneRace,493948
6111,Ventura County, California,2012,oneRace,788648
8005,Arapahoe County, Colorado,2012,oneRace,563194
8031,Denver County, Colorado,2012,oneRace,600763
8041,El Paso County, Colorado,2012,oneRace,595095
8059,Jefferson County, Colorado,2012,oneRace,520468
9001,Fairfield County, Connecticut,2012,oneRace,892198
9003,Hartford County, Connecticut,2012,oneRace,844735
9009,New Haven County, Connecticut,2012,oneRace,820118
10003,New Castle County, Delaware,2012,oneRace,516445
11001,District of Columbia, District of Columbia,2012,oneRace,583814
12009,Brevard County, Florida,2012,oneRace,526912
12011,Broward County, Florida,2012,oneRace,1749527
12031,Duval County, Florida,2012,oneRace,829917
12057,Hillsborough County, Florida,2012,oneRace,1223040
12071,Lee County, Florida,2012,oneRace,624324
12086,Miami-Dade County, Florida,2012,oneRace,2516759
12095,Orange County, Florida,2012,oneRace,1138882
12099,Palm Beach County, Florida,2012,oneRace,1309167
12103,Pinellas County, Florida,2012,oneRace,886502
12105,Polk County, Florida,2012,oneRace,585689
12127,Volusia County, Florida,2012,oneRace,477620
13067,Cobb County, Georgia,2012,oneRace,681062
13089,DeKalb County, Georgia,2012,oneRace,680817
13121,Fulton County, Georgia,2012,oneRace,924930
13135,Gwinnett County, Georgia,2012,oneRace,815633
15003,Honolulu County, Hawaii,2012,oneRace,733286
17031,Cook County, Illinois,2012,oneRace,5041929
17043,DuPage County, Illinois,2012,oneRace,893744
17089,Kane County, Illinois,2012,oneRace,506323
17097,Lake County, Illinois,2012,oneRace,667399
17197,Will County, Illinois,2012,oneRace,658706
18097,Marion County, Indiana,2012,oneRace,874791
20173,Sedgwick County, Kansas,2012,oneRace,479739
21111,Jefferson County, Kentucky,2012,oneRace,717816
24005,Baltimore County, Maryland,2012,oneRace,775508
24031,Montgomery County, Maryland,2012,oneRace,953553
24033,Prince George's County, Maryland,2012,oneRace,834921
24510,Baltimore city, Maryland,2012,oneRace,586755
25005,Bristol County, Massachusetts,2012,oneRace,520735
25009,Essex County, Massachusetts,2012,oneRace,724319
25017,Middlesex County, Massachusetts,2012,oneRace,1443236
25025,Suffolk County, Massachusetts,2012,oneRace,658114
25027,Worcester County, Massachusetts,2012,oneRace,760477
26081,Kent County, Michigan,2012,oneRace,584737
26099,Macomb County, Michigan,2012,oneRace,820754
26125,Oakland County, Michigan,2012,oneRace,1178144
26163,Wayne County, Michigan,2012,oneRace,1730020
27053,Hennepin County, Minnesota,2012,oneRace,1127570
27123,Ramsey County, Minnesota,2012,oneRace,487553
29095,Jackson County, Missouri,2012,oneRace,648234
29189,St. Louis County, Missouri,2012,oneRace,956999
31055,Douglas County, Nebraska,2012,oneRace,506925
32003,Clark County, Nevada,2012,oneRace,1885774
34003,Bergen County, New Jersey,2012,oneRace,880715
34007,Camden County, New Jersey,2012,oneRace,491949
34013,Essex County, New Jersey,2012,oneRace,745888
34017,Hudson County, New Jersey,2012,oneRace,628312
34023,Middlesex County, New Jersey,2012,oneRace,782060
34029,Ocean County, New Jersey,2012,oneRace,565993
34031,Passaic County, New Jersey,2012,oneRace,472419
34039,Union County, New Jersey,2012,oneRace,526133
35001,Bernalillo County, New Mexico,2012,oneRace,637161
36005,Bronx County, New York,2012,oneRace,1328575
36029,Erie County, New York,2012,oneRace,875270
36047,Kings County, New York,2012,oneRace,2490647
36055,Monroe County, New York,2012,oneRace,705861
36059,Nassau County, New York,2012,oneRace,1290131
36061,New York County, New York,2012,oneRace,1508085
36081,Queens County, New York,2012,oneRace,2173479
36103,Suffolk County, New York,2012,oneRace,1438508
36119,Westchester County, New York,2012,oneRace,910473
37081,Guilford County, North Carolina,2012,oneRace,477949
37119,Mecklenburg County, North Carolina,2012,oneRace,928435
37183,Wake County, North Carolina,2012,oneRace,908218
39035,Cuyahoga County, Ohio,2012,oneRace,1213938
39049,Franklin County, Ohio,2012,oneRace,1131414
39061,Hamilton County, Ohio,2012,oneRace,766962
39113,Montgomery County, Ohio,2012,oneRace,504453
39153,Summit County, Ohio,2012,oneRace,516768
40109,Oklahoma County, Oklahoma,2012,oneRace,679873
40143,Tulsa County, Oklahoma,2012,oneRace,558509
41051,Multnomah County, Oregon,2012,oneRace,714597
41067,Washington County, Oregon,2012,oneRace,517844
42003,Allegheny County, Pennsylvania,2012,oneRace,1168833
42045,Delaware County, Pennsylvania,2012,oneRace,529570
42071,Lancaster County, Pennsylvania,2012,oneRace,501345
42091,Montgomery County, Pennsylvania,2012,oneRace,772032
42101,Philadelphia County, Pennsylvania,2012,oneRace,1462327
44007,Providence County, Rhode Island,2012,oneRace,582443
47037,Davidson County, Tennessee,2012,oneRace,610675
47157,Shelby County, Tennessee,2012,oneRace,908521
48029,Bexar County, Texas,2012,oneRace,1699188
48085,Collin County, Texas,2012,oneRace,803696
48113,Dallas County, Texas,2012,oneRace,2367257
48121,Denton County, Texas,2012,oneRace,667925
48141,El Paso County, Texas,2012,oneRace,795640
48157,Fort Bend County, Texas,2012,oneRace,600604
48201,Harris County, Texas,2012,oneRace,4125013
48215,Hidalgo County, Texas,2012,oneRace,791971
48439,Tarrant County, Texas,2012,oneRace,1811785
48453,Travis County, Texas,2012,oneRace,1036963
49035,Salt Lake County, Utah,2012,oneRace,1023264
49049,Utah County, Utah,2012,oneRace,513598
51059,Fairfax County, Virginia,2012,oneRace,1057865
53033,King County, Washington,2012,oneRace,1862582
53053,Pierce County, Washington,2012,oneRace,741390
53061,Snohomish County, Washington,2012,oneRace,683763
55025,Dane County, Wisconsin,2012,oneRace,478149
55079,Milwaukee County, Wisconsin,2012,oneRace,906369
1073,Jefferson County, Alabama,2013,oneRace,635453
4013,Maricopa County, Arizona,2013,oneRace,3834109
4019,Pima County, Arizona,2013,oneRace,932725
6001,Alameda County, California,2013,oneRace,1447661
6013,Contra Costa County, California,2013,oneRace,1018001
6019,Fresno County, California,2013,oneRace,902222
6029,Kern County, California,2013,oneRace,806554
6037,Los Angeles County, California,2013,oneRace,9498412
6059,Orange County, California,2013,oneRace,2966822
6065,Riverside County, California,2013,oneRace,2153824
6067,Sacramento County, California,2013,oneRace,1342592
6071,San Bernardino County, California,2013,oneRace,1951198
6073,San Diego County, California,2013,oneRace,2980774
6075,San Francisco County, California,2013,oneRace,787479
6077,San Joaquin County, California,2013,oneRace,632419
6081,San Mateo County, California,2013,oneRace,705200
6085,Santa Clara County, California,2013,oneRace,1748948
6099,Stanislaus County, California,2013,oneRace,494814
6111,Ventura County, California,2013,oneRace,791746
8005,Arapahoe County, Colorado,2013,oneRace,574364
8031,Denver County, Colorado,2013,oneRace,613927
8041,El Paso County, Colorado,2013,oneRace,600037
9001,Fairfield County, Connecticut,2013,oneRace,895675
9003,Hartford County, Connecticut,2013,oneRace,842624
9009,New Haven County, Connecticut,2013,oneRace,818419
10003,New Castle County, Delaware,2013,oneRace,518766
11001,District of Columbia, District of Columbia,2013,oneRace,592376
12009,Brevard County, Florida,2013,oneRace,531757
12011,Broward County, Florida,2013,oneRace,1780180
12031,Duval County, Florida,2013,oneRace,836782
12057,Hillsborough County, Florida,2013,oneRace,1234589
12071,Lee County, Florida,2013,oneRace,638289
12086,Miami-Dade County, Florida,2013,oneRace,2537993
12095,Orange County, Florida,2013,oneRace,1149468
12099,Palm Beach County, Florida,2013,oneRace,1321126
12103,Pinellas County, Florida,2013,oneRace,888100
12105,Polk County, Florida,2013,oneRace,590640
12127,Volusia County, Florida,2013,oneRace,479293
13067,Cobb County, Georgia,2013,oneRace,690914
13089,DeKalb County, Georgia,2013,oneRace,683572
13121,Fulton County, Georgia,2013,oneRace,928895
13135,Gwinnett County, Georgia,2013,oneRace,832627
15003,Honolulu County, Hawaii,2013,oneRace,735159
17031,Cook County, Illinois,2013,oneRace,5037481
17043,DuPage County, Illinois,2013,oneRace,896741
17089,Kane County, Illinois,2013,oneRace,508503
17097,Lake County, Illinois,2013,oneRace,667207
17197,Will County, Illinois,2013,oneRace,656963
18097,Marion County, Indiana,2013,oneRace,883906
20173,Sedgwick County, Kansas,2013,oneRace,479397
21111,Jefferson County, Kentucky,2013,oneRace,720757
24005,Baltimore County, Maryland,2013,oneRace,780187
24031,Montgomery County, Maryland,2013,oneRace,964599
24033,Prince George's County, Maryland,2013,oneRace,851377
24510,Baltimore city, Maryland,2013,oneRace,584943
25005,Bristol County, Massachusetts,2013,oneRace,518871
25009,Essex County, Massachusetts,2013,oneRace,730223
25017,Middlesex County, Massachusetts,2013,oneRace,1445591
25025,Suffolk County, Massachusetts,2013,oneRace,672154
25027,Worcester County, Massachusetts,2013,oneRace,763123
26081,Kent County, Michigan,2013,oneRace,590059
26099,Macomb County, Michigan,2013,oneRace,826097
26125,Oakland County, Michigan,2013,oneRace,1189687
26163,Wayne County, Michigan,2013,oneRace,1718531
27053,Hennepin County, Minnesota,2013,oneRace,1132871
27123,Ramsey County, Minnesota,2013,oneRace,491855
29095,Jackson County, Missouri,2013,oneRace,649196
29189,St. Louis County, Missouri,2013,oneRace,955458
31055,Douglas County, Nebraska,2013,oneRace,510335
32003,Clark County, Nevada,2013,oneRace,1913290
34003,Bergen County, New Jersey,2013,oneRace,897573
34007,Camden County, New Jersey,2013,oneRace,489412
34013,Essex County, New Jersey,2013,oneRace,748889
34017,Hudson County, New Jersey,2013,oneRace,631359
34023,Middlesex County, New Jersey,2013,oneRace,784035
34029,Ocean County, New Jersey,2013,oneRace,567376
34031,Passaic County, New Jersey,2013,oneRace,477279
34039,Union County, New Jersey,2013,oneRace,529953
35001,Bernalillo County, New Mexico,2013,oneRace,641662
36005,Bronx County, New York,2013,oneRace,1327791
36029,Erie County, New York,2013,oneRace,873176
36047,Kings County, New York,2013,oneRace,2513203
36055,Monroe County, New York,2013,oneRace,706011
36059,Nassau County, New York,2013,oneRace,1274255
36061,New York County, New York,2013,oneRace,1519045
36081,Queens County, New York,2013,oneRace,2197296
36103,Suffolk County, New York,2013,oneRace,1433779
36119,Westchester County, New York,2013,oneRace,920039
37081,Guilford County, North Carolina,2013,oneRace,482219
37119,Mecklenburg County, North Carolina,2013,oneRace,950351
37183,Wake County, North Carolina,2013,oneRace,928943
39035,Cuyahoga County, Ohio,2013,oneRace,1203824
39049,Franklin County, Ohio,2013,oneRace,1140958
39061,Hamilton County, Ohio,2013,oneRace,766983
39113,Montgomery County, Ohio,2013,oneRace,505884
39153,Summit County, Ohio,2013,oneRace,519844
40109,Oklahoma County, Oklahoma,2013,oneRace,692604
40143,Tulsa County, Oklahoma,2013,oneRace,559807
41051,Multnomah County, Oregon,2013,oneRace,711240
41067,Washington County, Oregon,2013,oneRace,525945
42003,Allegheny County, Pennsylvania,2013,oneRace,1172194
42045,Delaware County, Pennsylvania,2013,oneRace,529891
42071,Lancaster County, Pennsylvania,2013,oneRace,505712
42091,Montgomery County, Pennsylvania,2013,oneRace,774011
42101,Philadelphia County, Pennsylvania,2013,oneRace,1472811
44007,Providence County, Rhode Island,2013,oneRace,585203
47037,Davidson County, Tennessee,2013,oneRace,623212
47157,Shelby County, Tennessee,2013,oneRace,907921
48029,Bexar County, Texas,2013,oneRace,1731021
