FIPS_Code,County,State,Total,Male,Female,Under18,a18to64,over65,oneRace,White,AfricanAmerican,Native,Asian,Hawaiian,otherRace,Multiracial,FamilyHousehold,OtherLivingArrangements,totPoverty25,NoHS,HighSchool,SomeCollege,Bachelors,AmericanBorn,ForeignBorn,NaturalizedCitizen,Disability,NoDisability,totPoverty16to64,FullTime,PartTime,NoWork,Year
25027,Worcester County, Massachusetts,786625,385147,401478,174746,501781,110098,762230,673038,35562,1509,36145,136,15840,24395,657817,128808,543919,53236,161266,138765,190652,689674,96951,50426,92980,693366,523534,266034,148458,109042,2014
26081,Kent County, Michigan,618458,303502,314956,154886,389480,74092,598289,496710,59998,3912,16380,346,20943,20169,509948,108510,405321,43723,102353,122022,137223,571522,46936,19048,75073,543317,407930,197368,129060,81502,2014
26099,Macomb County, Michigan,852132,413657,438475,186132,535328,130672,832963,703534,90811,2052,31845,0,4721,19169,714125,138007,591861,62391,179260,207855,142355,763436,88696,55695,120533,731303,558024,272769,152208,133047,2014
26125,Oakland County, Michigan,1227353,596204,631149,270931,773822,182600,1195378,931936,169655,2975,81090,236,9486,31975,1012123,215230,857214,54172,168051,249146,385845,1075075,152278,83380,150710,1076164,807048,412701,220126,174221,2014
26163,Wayne County, Michigan,1745528,837064,908464,419843,1088036,237649,1709916,935943,680149,6747,52877,261,33939,35612,1444471,301057,1155446,172656,352408,373596,256786,1598186,147342,82021,283927,1461500,1137139,458621,304433,374085,2014
27053,Hennepin County, Minnesota,1187656,583519,604137,264068,777404,146184,1148712,882062,146390,7050,83136,640,29434,38944,891980,295676,825926,55074,144836,232576,393440,1024163,163493,78474,116398,1070763,805653,443572,237666,124415,2014
27123,Ramsey County, Minnesota,519368,252634,266734,123457,329432,66479,499821,352598,59423,4022,72319,168,11291,19547,404353,115015,347535,34733,74233,95340,143229,442957,76411,40810,67111,451857,342564,169823,107974,64767,2014
29095,Jackson County, Missouri,672595,326446,346149,161359,422532,88704,651001,439088,160527,2718,12878,918,34872,21594,524231,148364,453434,44836,133160,140561,134877,635445,37150,16391,92279,580250,439502,228341,110122,101039,2014
29189,St. Louis County, Missouri,981184,463577,517607,219395,605404,156385,958178,682488,232289,1650,36779,167,4805,23006,807834,173350,679047,43746,145918,195128,294255,915048,66136,33750,116703,864395,632019,333655,167683,130681,2014
31055,Douglas County, Nebraska,531665,263111,268554,138224,332886,60555,516362,426113,59146,4501,16793,458,9351,15303,423734,107931,347577,40115,76455,103737,127270,483149,48516,15259,55283,475808,346788,194855,92632,59301,2014
32003,Clark County, Nevada,2044680,1018924,1025756,485252,1286984,272444,1947380,1280644,223741,10168,192284,14038,226505,97300,1677241,367439,1377522,211875,390174,460520,314953,1587985,456695,211164,262551,1776700,1341187,653149,345326,342712,2014
34003,Bergen County, New Jersey,922622,447558,475064,201222,575947,145453,903361,645618,54004,1613,148938,137,53051,19261,811151,111471,650160,53767,164229,130278,301886,637343,285279,180126,73726,848675,601376,323213,147331,130832,2014
34007,Camden County, New Jersey,502540,242528,260012,116158,315959,70423,492400,311489,98292,1445,29283,146,51745,10140,425710,76830,342249,39306,108589,86105,108249,445232,57308,30604,69489,432563,329169,166507,89159,73503,2014
34013,Essex County, New Jersey,776945,370473,406472,189481,492476,94988,760570,320230,309197,2240,38573,225,90105,16375,648565,128380,517905,73624,148693,123558,172030,577240,199705,104317,100308,676558,513557,247814,135035,130708,2014
34017,Hudson County, New Jersey,662812,329116,333696,135075,457890,69847,647182,380047,87014,698,99275,303,79845,15630,520640,142172,469183,77256,123474,87996,180457,381262,281550,136372,61156,601335,472011,251590,110639,109782,2014
34023,Middlesex County, New Jersey,806690,394461,412229,182003,516025,108662,791534,487454,77472,1430,191617,400,33161,15156,708300,98390,561616,60945,144364,122738,233569,538883,267807,139702,72488,733965,537427,293146,124817,119464,2014
34029,Ocean County, New Jersey,579659,279377,300282,136759,317555,125345,570254,532677,17253,165,11503,163,8493,9405,493815,85844,399315,32609,134116,117606,114984,530569,49090,26350,81896,497389,331136,158438,94137,78561,2014
34031,Passaic County, New Jersey,500680,244389,256291,123031,313329,64320,482822,290733,60114,3080,27528,51,101316,17858,446250,54430,329736,52759,109563,72315,95099,357720,142960,89429,45176,455248,326464,166707,63251,96506,2014
34039,Union County, New Jersey,546275,266360,279915,130900,346247,69128,535000,311984,115220,328,28079,0,79389,11275,481403,64872,367961,50329,109047,86166,122419,379782,166493,84279,50083,496192,360929,186677,95745,78507,2014
35001,Bernalillo County, New Mexico,667836,326001,341835,153600,419733,94503,636928,484301,17796,31258,16279,182,87112,30908,542411,125425,451030,53623,109154,140552,147701,598023,69813,28088,90678,575413,436188,209775,111492,114921,2014
36005,Bronx County, New York,1401392,654531,746861,357707,891192,152493,1359458,275477,463157,7510,54035,928,558351,41934,1196033,205359,887973,258468,241792,214474,173239,905753,495639,228591,190322,1210991,930810,396733,208210,325867,2014
36029,Erie County, New York,894978,431978,463000,186796,561385,146797,874026,703550,118474,4336,27257,360,20049,20952,700806,194172,627654,56968,175418,196031,199237,835034,59944,27642,120889,773658,584851,288912,169652,126287,2014
36047,Kings County, New York,2597659,1231199,1366460,601870,1683871,311918,2534672,1112605,867229,7657,307619,720,238842,62987,2105034,492625,1753701,348937,454128,347420,603216,1632043,965616,558623,272797,2324170,1747469,817465,421660,508344,2014
36055,Monroe County, New York,727249,350573,376676,159148,456162,111939,704704,552568,111837,4022,23452,61,12764,22545,570486,156763,502354,48093,125912,146814,181535,668941,58308,32575,93421,633747,474635,235626,137111,101898,2014
36059,Nassau County, New York,1338841,650211,688630,297337,824723,216781,1292033,928461,153052,2740,116904,0,90876,46808,1209038,129803,927975,85024,217387,222284,403280,1044279,294562,179863,114926,1223606,864034,450423,216703,196908,2014
36061,New York County, New York,1589189,753080,836109,236709,1122967,229513,1520077,882722,234571,8117,186021,165,208481,69112,990356,598833,1226844,160191,155254,172799,738600,1121604,467585,226775,169292,1419249,1144663,622786,270061,251816,2014
36081,Queens County, New York,2296519,1114848,1181671,466195,1524600,305724,2224651,934290,423254,8821,575244,1062,281980,71868,1954043,342476,1626620,314921,446515,377574,487610,1192573,1103946,612430,218255,2078014,1573607,789495,365720,418392,2014
36103,Suffolk County, New York,1471739,722760,748979,328087,923058,220594,1434852,1187902,113299,4141,51023,180,78307,36887,1306222,165517,1013012,101055,297629,266563,347765,1243016,228723,118512,142494,1328839,962965,493141,247471,222353,2014
36119,Westchester County, New York,949269,459797,489472,219624,583111,146534,921505,633207,133740,6407,57084,18,91049,27764,820630,128639,653607,80255,128288,133273,311791,700472,248797,123929,88559,860599,607912,307512,165792,134608,2014
37081,Guilford County, North Carolina,496471,236950,259521,114817,313263,68391,486534,283434,164303,2100,21690,206,14801,9937,398383,98088,335281,36878,85206,100997,112200,444136,52335,18276,54646,441438,326439,159796,82944,83699,2014
37119,Mecklenburg County, North Carolina,997439,478775,518664,246395,651486,99558,966331,556871,305242,2599,52250,390,48979,31108,805930,191509,663822,69161,120195,187360,287106,854037,143402,50981,96027,900780,676737,363305,179710,133722,2014
37183,Wake County, North Carolina,976011,475098,500913,247250,631482,97279,947743,654289,196059,3256,61962,515,31662,28268,805127,170884,648300,48214,107237,171334,321515,849813,126198,52126,80202,895032,658279,368557,170234,119488,2014
39035,Cuyahoga County, Ohio,1233260,587289,645971,266903,767068,199289,1202159,777056,369076,4064,35256,85,16622,31101,955425,277835,859791,100682,238338,251260,269511,1147726,85534,49499,185096,1048027,799528,384457,222376,192695,2014
39049,Franklin County, Ohio,1202646,585978,616668,287561,785135,129950,1156469,825580,259582,1343,53092,167,16705,46177,936893,265753,806029,79099,196910,222203,307817,1082757,119889,50229,132023,1070339,813270,437300,219359,156611,2014
39061,Hamilton County, Ohio,788603,380568,408035,184681,495020,108902,769602,538719,203668,614,17677,86,8838,19001,607998,180605,533225,49045,144128,148183,191869,749504,39099,14301,102886,685587,514676,253267,152629,108780,2014
39113,Montgomery County, Ohio,518240,248991,269249,118534,314739,84967,503631,378884,109807,1712,9806,52,3370,14609,407846,110394,356563,35984,101321,126895,92363,496396,21844,11802,77596,438563,328325,156035,91199,81091,2014
39153,Summit County, Ohio,533629,258099,275530,116529,332678,84422,520076,424154,76576,1334,14609,62,3341,13553,430530,103099,370734,32026,119028,106482,113198,510524,23105,12280,65065,468507,347455,177141,92506,77808,2014
40109,Oklahoma County, Oklahoma,747984,363254,384730,191868,463170,92946,696131,518195,112431,19300,25831,656,19718,51853,606042,141942,487452,62039,120211,154111,151091,664328,83656,23070,105268,639376,483033,250067,122895,110071,2014
40143,Tulsa County, Oklahoma,619330,301274,318056,157618,381665,80047,568362,437258,61210,27741,16217,813,25123,50968,505644,113686,406059,45338,103839,131470,125412,566659,52671,15620,83476,535637,397888,218167,96462,83259,2014
41051,Multnomah County, Oregon,761305,376894,384411,149309,521445,90551,719317,587765,38892,6834,51526,4631,29669,41988,549724,211581,552039,48533,100775,171747,230984,652662,108643,49139,108864,652380,534506,246725,179017,108764,2014
41067,Washington County, Oregon,556618,274295,282323,135139,355454,66025,531361,429309,10414,4255,53380,1960,32043,25257,466008,90610,376311,36252,74088,115742,150229,464207,92411,38950,57270,498884,370310,182253,110868,77189,2014
42003,Allegheny County, Pennsylvania,1197235,577288,619947,231486,759155,206594,1169294,968322,153806,1488,39037,225,6416,27941,913712,283523,869918,50880,257673,229158,332207,1132736,64499,30415,161641,1035267,786648,411798,214843,160007,2014
42045,Delaware County, Pennsylvania,541904,257940,283964,123696,336176,82032,532370,385024,114266,730,28861,239,3250,9534,462360,79544,372712,30809,115508,89560,136835,488146,53758,29647,66174,475489,350845,171883,95434,83528,2014
42071,Lancaster County, Pennsylvania,519532,253882,265650,127365,308594,83573,510748,456849,21880,1266,11150,0,19603,8784,442092,77440,349126,51975,132389,73015,91747,492224,27308,14721,63898,455444,322585,176558,84248,61779,2014
42091,Montgomery County, Pennsylvania,797060,387334,409726,177523,491886,127651,777654,642242,67387,731,57504,0,9790,19406,675526,121534,559666,33882,129834,126914,269036,710355,86705,49236,80007,716924,511613,286420,139276,85917,2014
42101,Philadelphia County, Pennsylvania,1515813,714760,801053,340932,985696,189185,1473412,639565,647922,7342,104505,897,73181,42401,1152719,363094,1024618,175786,354509,225574,268749,1316019,199794,97778,235961,1279758,1020713,436377,252218,332118,2014
44007,Providence County, Rhode Island,606305,293922,312383,131974,388991,85340,588630,449113,59421,3510,24839,258,51489,17675,490977,115328,416962,72997,126707,110650,106608,494813,111492,53665,83115,522842,403961,192270,111555,100136,2014
47037,Davidson County, Tennessee,648013,310120,337893,142496,433018,72499,633318,407096,177739,1985,20760,380,25358,14695,490840,157173,449301,58654,106088,115442,169117,563212,84801,27470,78356,569160,446861,236204,127047,83610,2014
47157,Shelby County, Tennessee,921562,437042,484520,237115,578504,105943,903469,368932,483828,1239,22817,413,26240,18093,760128,161434,593748,73069,168087,172880,179712,863457,58105,19326,118310,802152,604679,292801,152167,159711,2014
48029,Bexar County, Texas,1821199,891568,929631,479181,1137124,204894,1766047,1453039,136619,10993,48083,868,116445,55152,1547322,273877,1158547,194881,284448,374162,305056,1580699,240500,95847,251892,1558976,1189880,592174,307180,290526,2014
48085,Collin County, Texas,880671,432442,448229,238957,556797,84917,852743,633768,81524,3278,110541,665,22967,27928,779700,100971,571659,35895,86198,162772,286794,706979,173692,84039,60424,819739,584489,336369,136925,111195,2014
48113,Dallas County, Texas,2486437,1221791,1264646,669476,1578905,238056,2420841,1552207,549462,7813,143126,1404,166829,65596,2090434,396003,1577327,354120,363895,398738,460574,1893013,593424,169831,245425,2240598,1646797,866180,389919,390698,2014
48121,Denton County, Texas,740794,364417,376377,194899,481160,64735,715073,568987,64592,3124,54878,619,22873,25721,637525,103269,480736,38379,93709,148253,200395,634159,106635,46553,57695,682320,503400,286634,128133,88633,2014
48141,El Paso County, Texas,817939,396548,421391,233900,491943,92096,801425,687774,28918,4539,8596,610,70988,16514,736316,81623,490339,119004,123276,143386,104673,606123,211816,89541,114450,691397,518050,234358,125847,157845,2014
48157,Fort Bend County, Texas,679797,332523,347274,190949,424617,64231,665162,357554,139523,1976,129339,171,36599,14635,629762,50035,430780,47419,76427,115090,191844,500726,179071,95480,61127,618619,446278,242171,91110,112997,2014
48201,Harris County, Texas,4395224,2181890,2213334,1191651,2800313,403260,4303450,2779502,831358,20390,291623,3096,377481,91774,3742706,652518,2782897,560341,633738,758312,830506,3242999,1152225,382804,410831,3983247,2922862,1546150,684488,692224,2014
48215,Hidalgo County, Texas,820586,397469,423117,277918,458307,84361,814521,760817,4053,1603,8153,364,39531,6065,773798,46788,451534,169524,100802,99331,81877,593304,227282,60477,105538,715048,486839,190910,130045,165884,2014
48339,Montgomery County, Texas,513531,252568,260963,137403,314677,61451,502287,447162,22439,719,13875,641,17451,11244,454296,59235,332108,46203,70914,100791,114200,451483,62048,21927,59897,453130,330411,171199,76398,82814,2014
48439,Tarrant County, Texas,1919626,938272,981354,521062,1204972,193592,1861810,1352335,298523,8480,95860,3825,102787,57816,1646161,273465,1221469,181957,292658,377290,369564,1619575,300051,111460,193692,1724472,1261675,667498,310784,283393,2014
48453,Travis County, Texas,1128113,568872,559241,262061,771307,94745,1097200,873575,93768,4309,71486,413,53649,30913,840778,287335,765233,86456,132210,195748,350819,926375,201738,62140,95584,1031736,795375,442208,200348,152819,2014
49035,Salt Lake County, Utah,1077693,539624,538069,304378,669835,103480,1046442,873584,18233,8052,41524,17709,87340,31251,932378,145315,669230,69872,150947,233697,214714,941083,136610,53113,97533,979310,699981,374877,192671,132433,2014
49049,Utah County, Utah,548399,275714,272685,193796,314594,40009,533278,507233,3375,2397,7080,3609,9584,15121,499509,48890,270332,16508,47469,104311,102044,510607,37792,13345,40214,507899,332174,137171,125175,69828,2014
51059,Fairfax County, Virginia,1127943,558679,569264,269807,729562,128574,1078968,712698,107851,2706,213061,578,42074,48975,965549,162394,768950,64615,97923,141529,464883,777416,350527,180440,74947,1044627,759559,432097,194437,133025,2014
53033,King County, Washington,2050232,1025214,1025018,429374,1373325,247533,1925203,1388882,123834,14775,330411,15928,51373,125029,1582997,467235,1452547,110625,226558,406096,709268,1613428,436804,211732,207316,1840387,1419707,748147,394361,277199,2014
